State,County,Violentcrime,Murder andnonnegligentmanslaughter,Rape(reviseddefinition)1,Rape(legacydefinition)2,Robbery,Aggravatedassault,Propertycrime,Burglary,Larceny-theft,Motorvehicletheft,Arson3,
MONTANA - Nonmetropolitan Counties,Granite,4.0,0.0,1.0,,0.0,3.0,57.0,7.0,45.0,5.0,0.0,
MONTANA - Nonmetropolitan Counties,Hill,22.0,0.0,5.0,,0.0,17.0,189.0,31.0,145.0,13.0,2.0,
MONTANA - Nonmetropolitan Counties,Jefferson,24.0,0.0,1.0,,0.0,23.0,75.0,17.0,51.0,7.0,0.0,
MONTANA - Nonmetropolitan Counties,Judith Basin,1.0,0.0,0.0,,0.0,1.0,6.0,3.0,3.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Lake,110.0,0.0,14.0,,9.0,87.0,368.0,122.0,190.0,56.0,4.0,
MONTANA - Nonmetropolitan Counties,Lewis and Clark,107.0,0.0,19.0,,1.0,87.0,450.0,104.0,311.0,35.0,9.0,
MONTANA - Nonmetropolitan Counties,Lincoln,29.0,0.0,3.0,,0.0,26.0,182.0,26.0,140.0,16.0,1.0,
MONTANA - Nonmetropolitan Counties,Madison,3.0,0.0,1.0,,0.0,2.0,31.0,6.0,23.0,2.0,1.0,
MONTANA - Nonmetropolitan Counties,McCone,1.0,0.0,0.0,,0.0,1.0,6.0,0.0,6.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Meagher,2.0,0.0,0.0,,0.0,2.0,16.0,2.0,13.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties,Mineral,3.0,0.0,0.0,,0.0,3.0,4.0,1.0,3.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Musselshell,40.0,0.0,3.0,,0.0,37.0,84.0,14.0,60.0,10.0,2.0,
MONTANA - Nonmetropolitan Counties,Park,10.0,0.0,2.0,,0.0,8.0,47.0,7.0,34.0,6.0,0.0,
MONTANA - Nonmetropolitan Counties,Phillips,12.0,0.0,0.0,,0.0,12.0,40.0,12.0,21.0,7.0,1.0,
MONTANA - Nonmetropolitan Counties,Powder River,5.0,0.0,0.0,,0.0,5.0,4.0,1.0,3.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Powell,11.0,2.0,3.0,,0.0,6.0,13.0,5.0,6.0,2.0,0.0,
MONTANA - Nonmetropolitan Counties,Prairie,4.0,0.0,0.0,,0.0,4.0,9.0,3.0,5.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties,Ravalli,40.0,0.0,3.0,,0.0,37.0,219.0,27.0,185.0,7.0,0.0,
MONTANA - Nonmetropolitan Counties,Richland,11.0,0.0,3.0,,0.0,8.0,88.0,15.0,55.0,18.0,2.0,
MONTANA - Nonmetropolitan Counties,Roosevelt,10.0,0.0,0.0,,0.0,10.0,73.0,14.0,46.0,13.0,0.0,
MONTANA - Nonmetropolitan Counties,Rosebud,6.0,0.0,1.0,,0.0,5.0,47.0,10.0,30.0,7.0,1.0,
MONTANA - Nonmetropolitan Counties,Sanders,24.0,0.0,4.0,,0.0,20.0,71.0,17.0,49.0,5.0,2.0,
MONTANA - Nonmetropolitan Counties,Sheridan,11.0,0.0,0.0,,0.0,11.0,55.0,7.0,44.0,4.0,0.0,
MONTANA - Nonmetropolitan Counties,Silver Bow,96.0,1.0,2.0,,6.0,87.0,1393.0,169.0,1119.0,105.0,2.0,
MONTANA - Nonmetropolitan Counties,Stillwater,24.0,0.0,3.0,,0.0,21.0,58.0,18.0,39.0,1.0,1.0,
MONTANA - Nonmetropolitan Counties,Sweet Grass,3.0,0.0,1.0,,0.0,2.0,25.0,5.0,17.0,3.0,0.0,
MONTANA - Nonmetropolitan Counties,Teton,11.0,0.0,1.0,,0.0,10.0,54.0,11.0,40.0,3.0,0.0,
MONTANA - Nonmetropolitan Counties,Toole,38.0,0.0,3.0,,0.0,35.0,83.0,11.0,61.0,11.0,5.0,
MONTANA - Nonmetropolitan Counties,Treasure,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Valley,6.0,0.0,2.0,,0.0,4.0,24.0,6.0,17.0,1.0,0.0,
MONTANA - Nonmetropolitan Counties,Wheatland,3.0,0.0,0.0,,0.0,3.0,4.0,3.0,1.0,0.0,0.0,
MONTANA - Nonmetropolitan Counties,Wibaux,0.0,0.0,0.0,,0.0,0.0,9.0,1.0,8.0,0.0,0.0,
NEBRASKA - Metropolitan Counties,Cass,14.0,0.0,5.0,,1.0,8.0,190.0,30.0,143.0,17.0,0.0,
NEBRASKA - Metropolitan Counties,Dakota,15.0,0.0,,2.0,0.0,13.0,60.0,12.0,40.0,8.0,0.0,
NEBRASKA - Metropolitan Counties,Dixon,2.0,0.0,0.0,,0.0,2.0,78.0,37.0,38.0,3.0,0.0,
NEBRASKA - Metropolitan Counties,Douglas,121.0,1.0,,5.0,6.0,109.0,695.0,193.0,445.0,57.0,1.0,
NEBRASKA - Metropolitan Counties,Hall,29.0,0.0,3.0,,2.0,24.0,150.0,45.0,97.0,8.0,0.0,
NEBRASKA - Metropolitan Counties,Hamilton,10.0,0.0,6.0,,0.0,4.0,33.0,12.0,18.0,3.0,0.0,
NEBRASKA - Metropolitan Counties,Lancaster,20.0,0.0,,7.0,2.0,11.0,215.0,74.0,130.0,11.0,4.0,
NEBRASKA - Metropolitan Counties,Sarpy,39.0,0.0,8.0,,6.0,25.0,666.0,57.0,550.0,59.0,2.0,
NEBRASKA - Metropolitan Counties,Saunders7,11.0,0.0,6.0,,0.0,5.0,97.0,25.0,54.0,18.0,1.0,
NEBRASKA - Metropolitan Counties,Seward,6.0,0.0,1.0,,0.0,5.0,41.0,12.0,27.0,2.0,1.0,
NEBRASKA - Metropolitan Counties,Washington,6.0,0.0,0.0,,1.0,5.0,78.0,7.0,66.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Adams,5.0,0.0,2.0,,1.0,2.0,84.0,25.0,54.0,5.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Antelope,4.0,0.0,,0.0,0.0,4.0,18.0,1.0,16.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Arthur,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Box Butte,1.0,0.0,,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Brown,4.0,0.0,,0.0,0.0,4.0,33.0,12.0,20.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Buffalo,25.0,0.0,3.0,,0.0,22.0,131.0,38.0,84.0,9.0,3.0,
NEBRASKA - Nonmetropolitan Counties,Burt,9.0,0.0,,1.0,1.0,7.0,23.0,8.0,12.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Butler,8.0,0.0,5.0,,0.0,3.0,31.0,12.0,17.0,2.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Cedar,0.0,0.0,,0.0,0.0,0.0,11.0,0.0,10.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Chase,0.0,0.0,,0.0,0.0,0.0,22.0,7.0,11.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Cherry,2.0,1.0,,0.0,1.0,0.0,11.0,1.0,6.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Cheyenne,7.0,0.0,0.0,,0.0,7.0,42.0,31.0,8.0,3.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Cuming,2.0,0.0,,0.0,0.0,2.0,18.0,6.0,11.0,1.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Custer,2.0,0.0,1.0,,0.0,1.0,55.0,20.0,29.0,6.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Dawes,1.0,0.0,,0.0,0.0,1.0,9.0,1.0,7.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Dawson,13.0,0.0,2.0,,0.0,11.0,66.0,18.0,42.0,6.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Dodge,15.0,1.0,,1.0,1.0,12.0,108.0,19.0,82.0,7.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Dundy,0.0,0.0,,0.0,0.0,0.0,15.0,2.0,12.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Fillmore,17.0,0.0,,0.0,0.0,17.0,35.0,10.0,20.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Franklin,0.0,0.0,,0.0,0.0,0.0,18.0,4.0,10.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Furnas7,8.0,0.0,0.0,,0.0,8.0,42.0,12.0,25.0,5.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Gage,30.0,0.0,10.0,,0.0,20.0,74.0,17.0,47.0,10.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Gosper,1.0,0.0,0.0,,0.0,1.0,16.0,6.0,10.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Hayes,1.0,0.0,,0.0,0.0,1.0,10.0,1.0,9.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Hitchcock,4.0,1.0,,0.0,0.0,3.0,17.0,6.0,8.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Holt,4.0,0.0,,0.0,1.0,3.0,7.0,3.0,3.0,1.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Hooker,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Johnson,1.0,0.0,0.0,,0.0,1.0,21.0,4.0,16.0,1.0,3.0,
NEBRASKA - Nonmetropolitan Counties,Kearney,3.0,0.0,0.0,,1.0,2.0,46.0,13.0,30.0,3.0,2.0,
NEBRASKA - Nonmetropolitan Counties,Keith,6.0,0.0,1.0,,0.0,5.0,30.0,9.0,20.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Keya Paha,0.0,0.0,,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Kimball,3.0,0.0,,3.0,0.0,0.0,21.0,3.0,15.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Knox,3.0,0.0,,0.0,1.0,2.0,33.0,7.0,20.0,6.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Lincoln,12.0,0.0,3.0,,0.0,9.0,103.0,27.0,66.0,10.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Madison,12.0,0.0,1.0,,0.0,11.0,61.0,22.0,36.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Morrill,2.0,1.0,,0.0,0.0,1.0,32.0,4.0,23.0,5.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Nemaha,4.0,0.0,1.0,,0.0,3.0,64.0,21.0,36.0,7.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Otoe,4.0,0.0,2.0,,0.0,2.0,57.0,9.0,45.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Pawnee,3.0,0.0,,0.0,0.0,3.0,25.0,5.0,18.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Perkins,2.0,0.0,0.0,,0.0,2.0,34.0,16.0,15.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Phelps,5.0,0.0,0.0,,0.0,5.0,28.0,12.0,13.0,3.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Pierce,3.0,0.0,,0.0,1.0,2.0,14.0,3.0,10.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Platte,4.0,0.0,1.0,,0.0,3.0,61.0,12.0,43.0,6.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Polk,0.0,0.0,0.0,,0.0,0.0,60.0,11.0,48.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Red Willow,2.0,0.0,,0.0,0.0,2.0,29.0,5.0,19.0,5.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Richardson,2.0,0.0,0.0,,1.0,1.0,18.0,3.0,9.0,6.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Rock,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Saline,4.0,0.0,0.0,,0.0,4.0,17.0,9.0,7.0,1.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Scotts Bluff,2.0,0.0,0.0,,0.0,2.0,111.0,38.0,66.0,7.0,1.0,
NEBRASKA - Nonmetropolitan Counties,Sheridan,9.0,0.0,,0.0,0.0,9.0,44.0,11.0,24.0,9.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Sherman,0.0,0.0,0.0,,0.0,0.0,18.0,8.0,9.0,1.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Stanton,2.0,0.0,,1.0,0.0,1.0,49.0,15.0,34.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Thayer,5.0,0.0,,1.0,0.0,4.0,35.0,3.0,30.0,2.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Wayne,2.0,0.0,0.0,,0.0,2.0,18.0,5.0,9.0,4.0,0.0,
NEBRASKA - Nonmetropolitan Counties,Wheeler,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,
NEBRASKA - Nonmetropolitan Counties,York,3.0,0.0,0.0,,0.0,3.0,24.0,2.0,19.0,3.0,0.0,
NEVADA - Metropolitan Counties,Carson City,172.0,1.0,2.0,,20.0,149.0,1000.0,184.0,733.0,83.0,3.0,
NEVADA - Metropolitan Counties,Story,31.0,2.0,0.0,,1.0,28.0,95.0,25.0,65.0,5.0,2.0,
NEVADA - Metropolitan Counties,Washoe,172.0,1.0,33.0,,12.0,126.0,811.0,226.0,494.0,91.0,13.0,
NEVADA - Nonmetropolitan Counties,Churchill,24.0,1.0,5.0,,1.0,17.0,210.0,72.0,115.0,23.0,2.0,
NEVADA - Nonmetropolitan Counties,Douglas,69.0,3.0,17.0,,6.0,43.0,859.0,143.0,678.0,38.0,3.0,
NEVADA - Nonmetropolitan Counties,Elko,36.0,1.0,8.0,,0.0,27.0,248.0,91.0,131.0,26.0,0.0,
NEVADA - Nonmetropolitan Counties,Esmeralda,0.0,0.0,0.0,,0.0,0.0,7.0,2.0,3.0,2.0,0.0,
NEVADA - Nonmetropolitan Counties,Eureka,8.0,0.0,0.0,,0.0,8.0,39.0,15.0,23.0,1.0,1.0,
NEVADA - Nonmetropolitan Counties,Humboldt,36.0,0.0,3.0,,2.0,31.0,73.0,30.0,35.0,8.0,0.0,
NEVADA - Nonmetropolitan Counties,Lander,35.0,1.0,8.0,,2.0,24.0,102.0,43.0,51.0,8.0,1.0,
NEVADA - Nonmetropolitan Counties,Lincoln,4.0,1.0,0.0,,0.0,3.0,53.0,6.0,40.0,7.0,1.0,
NEVADA - Nonmetropolitan Counties,Lyon,132.0,1.0,20.0,,15.0,96.0,774.0,215.0,486.0,73.0,10.0,
NEVADA - Nonmetropolitan Counties,Mineral,46.0,0.0,8.0,,1.0,37.0,56.0,37.0,19.0,0.0,0.0,
NEVADA - Nonmetropolitan Counties,Nye,44.0,2.0,6.0,,6.0,30.0,707.0,270.0,363.0,74.0,7.0,
NEVADA - Nonmetropolitan Counties,Pershing,16.0,0.0,1.0,,0.0,15.0,33.0,7.0,22.0,4.0,0.0,
NEVADA - Nonmetropolitan Counties,White Pine,27.0,0.0,6.0,,0.0,21.0,82.0,34.0,45.0,3.0,1.0,
NEW HAMPSHIRE - Metropolitan Counties,Rockingham,10.0,0.0,1.0,,0.0,9.0,5.0,0.0,4.0,1.0,0.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Carroll,2.0,0.0,2.0,,0.0,0.0,62.0,20.0,41.0,1.0,2.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Cheshire,0.0,0.0,0.0,,0.0,0.0,10.0,2.0,8.0,0.0,0.0,
NEW HAMPSHIRE - Nonmetropolitan Counties,Merrimack,3.0,0.0,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Atlantic,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Bergen,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Bergen County Police Department,7.0,0.0,0.0,,0.0,7.0,57.0,3.0,53.0,1.0,0.0,
NEW JERSEY - Metropolitan Counties7,Burlington,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Camden,4.0,0.0,0.0,,0.0,4.0,11.0,1.0,10.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Camden County Police Department,1520.0,32.0,75.0,,483.0,930.0,2793.0,674.0,1781.0,338.0,87.0,
NEW JERSEY - Metropolitan Counties7,Cape May,5.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Cumberland,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Essex,91.0,0.0,1.0,,40.0,50.0,77.0,15.0,61.0,1.0,0.0,
NEW JERSEY - Metropolitan Counties7,Gloucester,2.0,0.0,0.0,,0.0,2.0,1.0,0.0,1.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Hudson,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Hunterdon,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Mercer,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Middlesex,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Monmouth,3.0,0.0,0.0,,0.0,3.0,2.0,1.0,1.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Morris,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Ocean,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Passaic,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Salem,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Somerset,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Sussex,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Union,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW JERSEY - Metropolitan Counties7,Warren,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
NEW MEXICO - Metropolitan Counties,Bernalillo,756.0,7.0,,63.0,117.0,569.0,2502.0,832.0,1312.0,358.0,67.0,
NEW MEXICO - Metropolitan Counties,Dona Ana,196.0,3.0,,35.0,10.0,148.0,951.0,323.0,521.0,107.0,,
NEW MEXICO - Metropolitan Counties,Sandoval,25.0,0.0,,7.0,2.0,16.0,198.0,88.0,92.0,18.0,2.0,
NEW MEXICO - Metropolitan Counties,San Juan,275.0,2.0,,39.0,7.0,227.0,675.0,174.0,431.0,70.0,2.0,
NEW MEXICO - Metropolitan Counties,Torrance,38.0,0.0,,0.0,1.0,37.0,130.0,68.0,37.0,25.0,,
NEW MEXICO - Metropolitan Counties,Valencia,179.0,0.0,,8.0,10.0,161.0,538.0,212.0,228.0,98.0,2.0,
NEW MEXICO - Nonmetropolitan Counties,Catron,6.0,0.0,,0.0,1.0,5.0,6.0,1.0,5.0,0.0,,
NEW MEXICO - Nonmetropolitan Counties,Chaves,53.0,2.0,,9.0,3.0,39.0,274.0,135.0,107.0,32.0,3.0,
NEW MEXICO - Nonmetropolitan Counties,Cibola,89.0,1.0,,3.0,3.0,82.0,77.0,37.0,31.0,9.0,3.0,
NEW MEXICO - Nonmetropolitan Counties,Colfax,11.0,0.0,,0.0,0.0,11.0,24.0,11.0,11.0,2.0,,
NEW MEXICO - Nonmetropolitan Counties,Curry,20.0,1.0,,5.0,1.0,13.0,147.0,76.0,48.0,23.0,,
NEW MEXICO - Nonmetropolitan Counties,De Baca,0.0,0.0,,0.0,0.0,0.0,15.0,6.0,7.0,2.0,,
NEW MEXICO - Nonmetropolitan Counties,Eddy,26.0,2.0,,0.0,1.0,23.0,347.0,55.0,221.0,71.0,,
NEW MEXICO - Nonmetropolitan Counties,Guadalupe,6.0,0.0,,0.0,0.0,6.0,8.0,4.0,4.0,0.0,,
NEW MEXICO - Nonmetropolitan Counties,Hidalgo8,1.0,0.0,,0.0,0.0,1.0,,7.0,11.0,,,
NEW MEXICO - Nonmetropolitan Counties,Luna,56.0,0.0,,1.0,2.0,53.0,180.0,66.0,87.0,27.0,,
NEW MEXICO - Nonmetropolitan Counties,McKinley,77.0,1.0,,5.0,2.0,69.0,244.0,105.0,121.0,18.0,,
NEW MEXICO - Nonmetropolitan Counties,Mora,10.0,0.0,,0.0,0.0,10.0,25.0,6.0,18.0,1.0,,
NEW MEXICO - Nonmetropolitan Counties,Otero,163.0,0.0,,10.0,1.0,152.0,267.0,104.0,149.0,14.0,,
NEW MEXICO - Nonmetropolitan Counties,Quay,7.0,0.0,,0.0,0.0,7.0,28.0,15.0,10.0,3.0,1.0,
NEW MEXICO - Nonmetropolitan Counties,Rio Arriba,71.0,1.0,,3.0,4.0,63.0,205.0,115.0,77.0,13.0,,
NEW MEXICO - Nonmetropolitan Counties,San Miguel,1.0,0.0,,0.0,0.0,1.0,6.0,1.0,3.0,2.0,,
NEW MEXICO - Nonmetropolitan Counties,Sierra,14.0,0.0,,2.0,1.0,11.0,94.0,39.0,52.0,3.0,,
NEW MEXICO - Nonmetropolitan Counties,Socorro,14.0,0.0,,1.0,0.0,13.0,47.0,21.0,23.0,3.0,,
NEW MEXICO - Nonmetropolitan Counties,Taos,79.0,1.0,,3.0,1.0,74.0,168.0,95.0,61.0,12.0,,
NEW MEXICO - Nonmetropolitan Counties,Union,1.0,0.0,,0.0,0.0,1.0,13.0,12.0,1.0,0.0,,
NEW YORK - Metropolitan Counties,Albany,17.0,0.0,4.0,,1.0,12.0,110.0,34.0,72.0,4.0,0.0,
NEW YORK - Metropolitan Counties,Broome,58.0,0.0,20.0,,5.0,33.0,727.0,111.0,600.0,16.0,0.0,
NEW YORK - Metropolitan Counties,Chemung,21.0,0.0,2.0,,2.0,17.0,449.0,39.0,399.0,11.0,1.0,
NEW YORK - Metropolitan Counties,Duchess,53.0,0.0,21.0,,2.0,30.0,544.0,99.0,433.0,12.0,1.0,
NEW YORK - Metropolitan Counties,Erie4,77.0,0.0,2.0,,12.0,63.0,857.0,189.0,646.0,22.0,3.0,
NEW YORK - Metropolitan Counties,Herkimer,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,
NEW YORK - Metropolitan Counties,Jefferson,22.0,0.0,3.0,,1.0,18.0,204.0,33.0,168.0,3.0,1.0,
NEW YORK - Metropolitan Counties,Livingston,35.0,0.0,15.0,,4.0,16.0,362.0,67.0,283.0,12.0,1.0,
NEW YORK - Metropolitan Counties,Madison,19.0,0.0,9.0,,2.0,8.0,182.0,38.0,138.0,6.0,2.0,
NEW YORK - Metropolitan Counties,Monroe,203.0,2.0,50.0,,37.0,114.0,3119.0,413.0,2593.0,113.0,9.0,
NEW YORK - Metropolitan Counties,Nassau,1318.0,13.0,68.0,,555.0,682.0,11396.0,1311.0,9596.0,489.0,97.0,
NEW YORK - Metropolitan Counties,Niagara,55.0,0.0,24.0,,7.0,24.0,713.0,160.0,528.0,25.0,4.0,
NEW YORK - Metropolitan Counties,Oneida,47.0,0.0,31.0,,0.0,16.0,435.0,98.0,308.0,29.0,1.0,
NEW YORK - Metropolitan Counties,Onondaga,187.0,2.0,32.0,,31.0,122.0,1924.0,311.0,1564.0,49.0,9.0,
NEW YORK - Metropolitan Counties,Ontario,55.0,0.0,23.0,,6.0,26.0,848.0,174.0,663.0,11.0,1.0,
NEW YORK - Metropolitan Counties,Orange,10.0,0.0,0.0,,1.0,9.0,10.0,0.0,9.0,1.0,0.0,
NEW YORK - Metropolitan Counties,Orleans,21.0,0.0,7.0,,0.0,14.0,186.0,69.0,108.0,9.0,0.0,
NEW YORK - Metropolitan Counties,Oswego,44.0,0.0,23.0,,4.0,17.0,360.0,108.0,241.0,11.0,1.0,
NEW YORK - Metropolitan Counties,Rensselaer,12.0,0.0,0.0,,3.0,9.0,289.0,43.0,240.0,6.0,0.0,
NEW YORK - Metropolitan Counties,Rockland,19.0,0.0,1.0,,0.0,18.0,23.0,1.0,19.0,3.0,0.0,
NEW YORK - Metropolitan Counties,Saratoga,76.0,0.0,16.0,,6.0,54.0,1004.0,178.0,805.0,21.0,3.0,
NEW YORK - Metropolitan Counties,Schenectady,1.0,0.0,,0.0,0.0,1.0,11.0,1.0,9.0,1.0,0.0,
NEW YORK - Metropolitan Counties,Schoharie,7.0,0.0,6.0,,0.0,1.0,34.0,9.0,24.0,1.0,0.0,
NEW YORK - Metropolitan Counties,Suffolk,59.0,0.0,,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,
NEW YORK - Metropolitan Counties,Suffolk County Police Department,1675.0,24.0,79.0,,677.0,895.0,19196.0,2109.0,15906.0,1181.0,129.0,
NEW YORK - Metropolitan Counties,Tioga,18.0,0.0,7.0,,2.0,9.0,185.0,51.0,126.0,8.0,0.0,
NEW YORK - Metropolitan Counties,Ulster,41.0,0.0,14.0,,1.0,26.0,230.0,38.0,180.0,12.0,0.0,
NEW YORK - Metropolitan Counties,Warren,35.0,1.0,15.0,,6.0,13.0,531.0,74.0,457.0,0.0,2.0,
NEW YORK - Metropolitan Counties,Washington6,13.0,1.0,6.0,,0.0,6.0,,28.0,,3.0,0.0,
NEW YORK - Metropolitan Counties,Wayne,60.0,2.0,20.0,,5.0,33.0,370.0,100.0,257.0,13.0,4.0,
NEW YORK - Metropolitan Counties,Westchester Public Safety,6.0,1.0,,0.0,2.0,3.0,150.0,8.0,137.0,5.0,3.0,
NEW YORK - Metropolitan Counties,Yates,17.0,0.0,5.0,,0.0,12.0,190.0,66.0,122.0,2.0,0.0,
NEW YORK - Nonmetropolitan Counties,Allegany,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,2.0,0.0,0.0,
NEW YORK - Nonmetropolitan Counties,Cattaraugus,37.0,0.0,24.0,,3.0,10.0,293.0,75.0,205.0,13.0,0.0,
NEW YORK - Nonmetropolitan Counties,Cayuga,24.0,0.0,10.0,,0.0,14.0,177.0,36.0,136.0,5.0,1.0,
NEW YORK - Nonmetropolitan Counties,Chautauqua,33.0,1.0,11.0,,2.0,19.0,593.0,175.0,392.0,26.0,0.0,
NEW YORK - Nonmetropolitan Counties,Chenango,32.0,0.0,18.0,,1.0,13.0,307.0,61.0,234.0,12.0,2.0,
NEW YORK - Nonmetropolitan Counties,Clinton,2.0,0.0,0.0,,0.0,2.0,16.0,3.0,13.0,0.0,0.0,
NEW YORK - Nonmetropolitan Counties,Columbia,32.0,0.0,9.0,,5.0,18.0,319.0,81.0,232.0,6.0,1.0,
NEW YORK - Nonmetropolitan Counties,Delaware,21.0,0.0,13.0,,1.0,7.0,128.0,39.0,88.0,1.0,2.0,
